ano_aih,uf_sigla,nome_municipio,regiao_nome,numero_habitantes,qtd_total,vl_total,vl_02,vl_03,vl_04,vl_05,vl_07,vl_0409,vl_0415,vl_0304,vl_0201,vl_0202
2022,GO,Portelândia                     ,Centro-Oeste,,358.0,21961.39,,21961.39,,,,,,42.67,,
2022,GO,Posse                           ,Centro-Oeste,,42764.0,941262.97,,691351.85,216039.12,,,35346.92,,8395.91,,
2022,GO,Professor Jamil                 ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Quirinópolis                    ,Centro-Oeste,,99756.0,2198798.6,174438.18,1280831.45,666881.44,,197.6,135571.39,4810.72,32958.03,291.0,749.0
2022,GO,Rialma                          ,Centro-Oeste,,4762.0,107373.08,196.9,103834.1,,,,,,826.74,,
2022,GO,Rianápolis                      ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Rio Quente                      ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Rio Verde                       ,Centro-Oeste,,493721.0,12623742.24,715826.84,3355387.56,3870027.95,,743784.46,428318.21,40368.7,14333.82,916.36,177.24
2022,GO,Rubiataba                       ,Centro-Oeste,,12457.0,212482.09,1002.15,199352.86,2791.08,,,,,,,5.0
2022,GO,Sanclerlândia                   ,Centro-Oeste,,89.0,34234.88,,29737.27,4497.61,,,1491.56,,,,
2022,GO,Santa Bárbara de Goiás          ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Santa Cruz de Goiás             ,Centro-Oeste,,548.0,24209.48,114.8,23258.68,,,,,,1469.76,,18.0
2022,GO,Santa Fé de Goiás               ,Centro-Oeste,,420.0,63978.32,80.0,42614.85,21283.47,,,,,734.88,,80.0
2022,GO,Santa Helena de Goiás           ,Centro-Oeste,,199191.0,6681308.83,219845.46,1240960.19,2452323.44,21577.14,599311.08,118551.46,139439.75,3678.27,601.4,157.0
2022,GO,Santa Isabel                    ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Santa Rita do Araguaia          ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Santa Rita do Novo Destino      ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Santa Rosa de Goiás             ,Centro-Oeste,,494.0,50606.35,,29139.54,21466.81,,,248.28,,345.72,,
2022,GO,Santa Tereza de Goiás           ,Centro-Oeste,,1022.0,61541.84,,61541.84,,,,,,351.15,,
2022,GO,Santa Terezinha de Goiás        ,Centro-Oeste,,1022.0,73895.23,,73895.23,,,,,,3864.52,,
2022,GO,Santo Antônio da Barra          ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Santo Antônio de Goiás          ,Centro-Oeste,,432.0,44241.9,,44241.9,,,,,,,,
2022,GO,Santo Antônio do Descoberto     ,Centro-Oeste,,3935.0,138640.07,10.0,135974.91,,,,,,,,10.0
2022,GO,São Domingos                    ,Centro-Oeste,,1826.0,144354.61,,122525.41,18877.2,,,280.86,,,,
2022,GO,São Francisco de Goiás          ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,São João d'Aliança              ,Centro-Oeste,,88.0,7153.72,,7153.72,,,,,,,,
2022,GO,São João da Paraúna             ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,São Luís de Montes Belos        ,Centro-Oeste,,40756.0,1512458.55,69859.63,352193.88,623252.41,,14677.04,82845.72,4984.47,4672.14,,637.0
2022,GO,São Luiz do Norte               ,Centro-Oeste,,229.0,104653.66,,31195.89,72217.77,,,21293.72,,367.44,,
2022,GO,São Miguel do Araguaia          ,Centro-Oeste,,2552.0,470492.61,,359344.9,101731.71,,,16764.72,,4547.07,,
2022,GO,São Miguel do Passa Quatro      ,Centro-Oeste,,568.0,43902.77,,43902.77,,,,,,358.13,,
2022,GO,São Patrício                    ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,São Simão                       ,Centro-Oeste,,22386.0,679191.24,47861.22,303767.43,309302.04,,,74324.64,,1035.93,,20.0
2022,GO,Senador Canedo                  ,Centro-Oeste,,32014.0,2164328.59,55126.79,618728.47,129729.01,,,20692.4,,,,9.0
2022,GO,Serranópolis                    ,Centro-Oeste,,698.0,44784.83,37.95,44746.88,,,,,,725.57,,
2022,GO,Silvânia                        ,Centro-Oeste,,6708.0,557742.92,125.9,359454.69,193133.57,,,109793.73,,,,36.0
2022,GO,Simolândia                      ,Centro-Oeste,,1543.0,65538.28,,52523.16,11747.12,,,896.69,,170.48,,
2022,GO,Sítio d'Abadia                  ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Taquaral de Goiás               ,Centro-Oeste,,1967.0,28635.47,133.3,27958.17,,,,,,,,9.0
2022,GO,Teresina de Goiás               ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Terezópolis de Goiás            ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Três Ranchos                    ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Trindade                        ,Centro-Oeste,,325338.0,11426081.59,125504.68,8289904.63,1727440.75,,49974.93,320129.36,1097.77,1561.62,,63.0
2022,GO,Trombas                         ,Centro-Oeste,,141.0,30394.28,,29930.28,,,,,,,,
2022,GO,Turvânia                        ,Centro-Oeste,,428.0,93083.75,,70560.45,22523.3,,,3317.43,,,,
2022,GO,Turvelândia                     ,Centro-Oeste,,3352.0,52357.47,196.9,49871.77,712.8,,,,,,,
2022,GO,Uirapuru                        ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Uruaçu                          ,Centro-Oeste,,203421.0,4793473.13,313345.89,1342815.12,2759882.83,,12747.7,236697.42,42811.89,24474.34,866.46,223.0
2022,GO,Uruana                          ,Centro-Oeste,,85.0,25385.35,,24697.59,687.76,,,,,1102.32,,
2022,GO,Urutaí                          ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Valparaíso de Goiás             ,Centro-Oeste,,36649.0,767983.45,229.15,723793.57,14397.12,,,,,,,145.0
2022,GO,Varjão                          ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Vianópolis                      ,Centro-Oeste,,3884.0,285963.17,,285963.17,,,,,,,,
2022,GO,Vicentinópolis                  ,Centro-Oeste,,743.0,121266.17,215.4,83123.12,36207.65,,,2326.64,,,,45.0
2022,GO,Vila Boa                        ,Centro-Oeste,,,,,,,,,,,,,
2022,GO,Vila Propício                   ,Centro-Oeste,,,,,,,,,,,,,
2022,MA,Açailândia                      ,Nordeste,,203645.0,6400730.66,14903.05,1850928.23,1879118.23,,179152.17,252352.99,18660.6,14990.65,1439.44,
2022,MA,Afonso Cunha                    ,Nordeste,,,,,,,,,,,,,
2022,MA,Água Doce do Maranhão           ,Nordeste,,,,,,,,,,,,,
2022,MA,Alcântara                       ,Nordeste,,1204.0,83618.02,218.56,76746.14,3941.32,,,,,,200.56,
2022,MA,Aldeias Altas                   ,Nordeste,,3142.0,340608.18,50.0,328278.18,,,,,,,,
2022,MA,Altamira do Maranhão            ,Nordeste,,,,,,,,,,,,,
2022,MA,Alto Alegre do Maranhão         ,Nordeste,,47522.0,1266400.53,26404.6,589388.12,620631.81,,,455.87,,,,
2022,MA,Alto Alegre do Pindaré          ,Nordeste,,26345.0,1105902.19,440.0,738386.14,321588.05,,,91552.21,4406.45,4557.33,,
2022,MA,Alto Parnaíba                   ,Nordeste,,2150.0,126406.76,55.0,116919.85,2883.91,,,119.05,,,,
2022,MA,Amapá do Maranhão               ,Nordeste,,,,,,,,,,,,,
2022,MA,Amarante do Maranhão            ,Nordeste,,30230.0,2380593.17,7066.4,1895665.14,405147.63,,,152413.04,1002.77,5484.82,,
2022,MA,Anajatuba                       ,Nordeste,,3780.0,171291.71,4.0,165027.71,,,,,,799.1,,
2022,MA,Anapurus                        ,Nordeste,,8645.0,226753.14,1.0,172686.47,38617.67,,,6542.51,,,,
2022,MA,Apicum-Açu                      ,Nordeste,,7629.0,416957.49,127.0,334172.55,63289.94,,,45012.21,,,,
2022,MA,Araguanã                        ,Nordeste,,2446.0,332164.66,,317591.47,1637.19,,,,,,,
2022,MA,Araioses                        ,Nordeste,,1639.0,97193.23,37.95,94011.28,,,,,,,,
2022,MA,Arame                           ,Nordeste,,10706.0,697107.8,447.0,519327.28,143440.52,,,18532.16,,2352.99,,
2022,MA,Arari                           ,Nordeste,,3530.0,196848.26,43.2,126694.7,66910.36,,,8122.6,,345.72,,
2022,MA,Axixá                           ,Nordeste,,1336.0,138999.79,,134774.31,637.48,,,,,,,
2022,MA,Bacabal                         ,Nordeste,,428706.0,9051475.2,502360.11,2493935.46,3739648.47,,128928.5,288836.03,449302.08,13393.63,444.06,171.0
2022,MA,Bacabeira                       ,Nordeste,,1351.0,97559.91,138.0,48991.9,46942.01,,,8500.59,,,,
2022,MA,Bacuri                          ,Nordeste,,7830.0,468843.51,103.0,411558.88,34301.63,,,,,,,
2022,MA,Bacurituba                      ,Nordeste,,,,,,,,,,,,,
2022,MA,Balsas                          ,Nordeste,,414403.0,7071239.33,204369.71,2227387.63,2361883.79,,,255276.64,46038.41,12489.53,,25.0
2022,MA,Barão de Grajaú                 ,Nordeste,,4897.0,172543.57,,166997.67,,,,,,1875.9,,
2022,MA,Barra do Corda                  ,Nordeste,,107082.0,2247545.54,3048.19,685455.43,1486799.88,,22458.04,275984.26,11165.14,321.84,116.19,
2022,MA,Barreirinhas                    ,Nordeste,,160262.0,3697534.33,150452.82,1036714.48,1222089.09,,15096.17,99172.99,41516.38,328.35,97.0,250.0
2022,MA,Belágua                         ,Nordeste,,,,,,,,,,,,,
2022,MA,Bela Vista do Maranhão          ,Nordeste,,3995.0,347216.2,2.0,305105.74,26100.46,,,9614.72,,351.15,,
2022,MA,Benedito Leite                  ,Nordeste,,,,,,,,,,,,,
2022,MA,Bequimão                        ,Nordeste,,5809.0,236654.88,121.0,219570.9,8386.98,,,,,,,
2022,MA,Bernardo do Mearim              ,Nordeste,,1736.0,84532.26,86.35,83882.71,259.2,,,,,,,
2022,MA,Boa Vista do Gurupi             ,Nordeste,,,,,,,,,,,,,
2022,MA,Bom Jardim                      ,Nordeste,,18160.0,1312290.89,6921.2,943338.72,310558.97,,,117429.26,492.89,341.38,,
2022,MA,Bom Jesus das Selvas            ,Nordeste,,4651.0,485774.77,174.0,472568.77,,,,,,,,
2022,MA,Bom Lugar                       ,Nordeste,,,,,,,,,,,,,
2022,MA,Brejo                           ,Nordeste,,4897.0,605674.23,,333558.56,263471.67,,,68919.59,,,,
2022,MA,Brejo de Areia                  ,Nordeste,,,,,,,,,,,,,
2022,MA,Buriti                          ,Nordeste,,4646.0,356693.08,,347869.08,,,,,,,,
2022,MA,Buriti Bravo                    ,Nordeste,,10216.0,652020.78,1.0,616967.85,8803.93,,,1480.54,,1053.45,,
2022,MA,Buriticupu                      ,Nordeste,,9020.0,1537237.18,,1020391.28,507005.9,,,83241.38,,,,
2022,MA,Buritirana                      ,Nordeste,,,,,,,,,,,,,
2022,MA,Cachoeira Grande                ,Nordeste,,,,,,,,,,,,,
2022,MA,Cajapió                         ,Nordeste,,2965.0,221351.82,24.2,110963.4,101588.03,,,35088.76,,,,
2022,MA,Cajari                          ,Nordeste,,865.0,84967.29,10.0,70324.87,11416.42,,,463.37,2564.7,,,
2022,MA,Campestre do Maranhão           ,Nordeste,,,,,,,,,,,,,
2022,MA,Cândido Mendes                  ,Nordeste,,2148.0,266159.06,,260683.06,,,,,,,,
2022,MA,Cantanhede                      ,Nordeste,,12507.0,492893.26,33.2,467238.28,9005.78,,,3522.29,,,,
2022,MA,Capinzal do Norte               ,Nordeste,,,,,,,,,,,,,
2022,MA,Carolina                        ,Nordeste,,9491.0,742960.9,55.0,626227.45,77910.45,,,23331.62,,,,
2022,MA,Carutapera                      ,Nordeste,,54415.0,1285690.99,1258.44,582984.21,625583.75,,,164483.15,14110.78,,,
2022,MA,Caxias                          ,Nordeste,,355524.0,16916130.51,315916.52,3325737.54,6236005.18,,414989.39,409760.34,101923.64,105198.8,23370.72,805.0
2022,MA,Cedral                          ,Nordeste,,4341.0,252646.15,46.0,235899.53,12492.62,,,,,,,
2022,MA,Central do Maranhão             ,Nordeste,,635.0,153067.28,,153067.28,,,,,,,,
2022,MA,Centro do Guilherme             ,Nordeste,,,,,,,,,,,,,
2022,MA,Centro Novo do Maranhão         ,Nordeste,,,,,,,,,,,,,
2022,MA,Chapadinha                      ,Nordeste,,117675.0,3190715.58,17238.3,1137197.56,1687695.72,,,391806.4,8615.67,253.53,,18.0
2022,MA,Cidelândia                      ,Nordeste,,2751.0,310592.68,,296240.68,,,,,,,,
2022,MA,Codó                            ,Nordeste,,113708.0,4028496.17,32570.9,1328390.04,1410880.04,,,275027.8,72572.42,,,
2022,MA,Coelho Neto                     ,Nordeste,,8937.0,1058855.86,848.0,681973.7,340602.16,,,69674.31,543.08,45.93,,
2022,MA,Colinas                         ,Nordeste,,149746.0,3494454.01,25138.11,1593630.62,1766465.89,,,345988.98,,4858.08,,
2022,MA,Conceição do Lago-Açu           ,Nordeste,,922.0,226109.27,,226109.27,,,,,,,,
2022,MA,Coroatá                         ,Nordeste,,327497.0,7848203.77,116362.73,1231592.41,2540794.17,,144054.19,309726.97,104407.35,360.14,6832.6,
2022,MA,Cururupu                        ,Nordeste,,7629.0,2338519.5,159518.03,1332475.16,846526.31,,,195154.55,36365.05,,,
2022,MA,Davinópolis                     ,Nordeste,,,,,,,,,,,,,
2022,MA,Dom Pedro                       ,Nordeste,,3185.0,292577.51,,229205.96,51747.55,,,14222.22,,,,
2022,MA,Duque Bacelar                   ,Nordeste,,1071.0,123073.76,,116342.16,939.6,,,,,,,
2022,MA,Esperantinópolis                ,Nordeste,,16257.0,643551.66,,544170.92,73356.74,,,35411.99,,,,
2022,MA,Estreito                        ,Nordeste,,5347.0,826689.42,,502559.32,295530.1,,,47618.6,,,,
2022,MA,Feira Nova do Maranhão          ,Nordeste,,3310.0,279567.86,11.0,276559.2,2645.66,,,,,171.17,,
2022,MA,Fernando Falcão                 ,Nordeste,,1065.0,122336.23,9.0,120340.76,,,,,,,,
2022,MA,Formosa da Serra Negra          ,Nordeste,,4805.0,278549.22,,265037.22,,,,,,,,
2022,MA,Fortaleza dos Nogueiras         ,Nordeste,,3662.0,266432.69,,248245.42,17691.27,,,,,,,
2022,MA,Fortuna                         ,Nordeste,,586.0,218017.28,,217124.54,892.74,,,,,,,
2022,MA,Godofredo Viana                 ,Nordeste,,,,,,,,,,,,,
2022,MA,Gonçalves Dias                  ,Nordeste,,537.0,156236.09,,153873.55,2362.54,,,,,,,
2022,MA,Governador Archer               ,Nordeste,,198.0,67836.36,,46361.1,21475.26,,,1981.63,,,,
2022,MA,Governador Edison Lobão         ,Nordeste,,764.0,158958.86,,156518.86,,,,,,,,
2022,MA,Governador Eugênio Barros       ,Nordeste,,4007.0,461310.49,5366.6,421973.31,27594.58,,,,,,,
2022,MA,Governador Luiz Rocha           ,Nordeste,,1366.0,239875.93,,219657.13,18930.8,,,,,134.28,,
2022,MA,Governador Newton Bello         ,Nordeste,,4501.0,368224.39,48.4,355895.99,,,,,,341.38,,
2022,MA,Governador Nunes Freire         ,Nordeste,,45984.0,2830229.52,7766.04,2314169.6,384676.88,,,60327.79,7941.84,4560.54,,
2022,MA,Graça Aranha                    ,Nordeste,,194.0,72067.51,,72067.51,,,,,,,,
2022,MA,Grajaú                          ,Nordeste,,220610.0,5576185.93,5007.45,1771451.4,1464559.48,,7044.76,225243.8,40070.38,13527.42,,
2022,MA,Guimarães                       ,Nordeste,,826.0,210274.81,,209729.08,545.73,,,,,,,
2022,MA,Humberto de Campos              ,Nordeste,,1546.0,478496.98,,478496.98,,,,,,1102.32,,
2022,MA,Icatu                           ,Nordeste,,533.0,187837.79,,187837.79,,,,,,,,
2022,MA,Igarapé do Meio                 ,Nordeste,,4134.0,298055.51,79.0,247425.45,49311.06,,,28749.76,,,,
2022,MA,Igarapé Grande                  ,Nordeste,,4234.0,280854.4,1838.46,174619.99,98299.95,,,15615.7,,83.94,,
2022,MA,Imperatriz                      ,Nordeste,,632610.0,38768647.88,881161.86,8378770.35,12156254.44,,530158.57,815384.37,650317.78,1034320.01,1762.44,54.0
2022,MA,Itaipava do Grajaú              ,Nordeste,,2776.0,300605.25,145.0,143034.06,153075.16,,,33068.61,2479.04,1757.3,,
2022,MA,Itapecuru Mirim                 ,Nordeste,,120775.0,1668809.66,10194.7,850779.2,713575.92,,,15848.59,,,,
2022,MA,Itinga do Maranhão              ,Nordeste,,1194.0,410928.15,158.95,346509.98,64259.22,,,27102.98,,,,
2022,MA,Jatobá                          ,Nordeste,,2327.0,261050.71,,248722.71,,,,,,,,
2022,MA,Jenipapo dos Vieiras            ,Nordeste,,2312.0,217907.71,11.0,157407.43,56197.69,,,26931.39,2000.26,696.87,,
2022,MA,João Lisboa                     ,Nordeste,,4843.0,409757.6,37.95,375220.96,25362.69,,,22634.04,,,,
2022,MA,Joselândia                      ,Nordeste,,770.0,307495.39,,240045.92,67449.47,,,11595.65,,,,
2022,MA,Junco do Maranhão               ,Nordeste,,,,,,,,,,,,,
2022,MA,Lagoa do Mato                   ,Nordeste,,,,,,,,,,,,,
2022,MA,Lagoa Grande do Maranhão        ,Nordeste,,4767.0,301573.75,17.0,146779.67,148897.08,,,50866.02,,,,10.0
2022,MA,Lago da Pedra                   ,Nordeste,,268682.0,3471055.19,95410.79,1925291.16,1292017.24,,,484932.16,4850.41,1863.14,,
2022,MA,Lago do Junco                   ,Nordeste,,3734.0,404781.64,64.0,351365.39,42896.25,,,766.83,,,,
2022,MA,Lago dos Rodrigues              ,Nordeste,,,,,,,,,,,,,
2022,MA,Lago Verde                      ,Nordeste,,664.0,291413.8,,291413.8,,,,,,,,
2022,MA,Lajeado Novo                    ,Nordeste,,,,,,,,,,,,,
2022,MA,Lima Campos                     ,Nordeste,,6624.0,417770.15,6596.0,202561.46,194164.69,,,73072.15,,681.36,6596.0,
2022,MA,Loreto                          ,Nordeste,,2909.0,206248.61,,198844.61,,,,,,,,
2022,MA,Luís Domingues                  ,Nordeste,,,,,,,,,,,,,
2022,MA,Magalhães de Almeida            ,Nordeste,,1849.0,209671.46,,182380.29,27291.17,,,6804.39,,,,
2022,MA,Maracaçumé                      ,Nordeste,,,,,,,,,,,,,
2022,MA,Marajá do Sena                  ,Nordeste,,,,,,,,,,,,,
2022,MA,Maranhãozinho                   ,Nordeste,,993.0,320367.27,,320367.27,,,,,,,,
2022,MA,Mata Roma                       ,Nordeste,,2594.0,204498.57,,166998.5,32572.07,,,7637.18,,43.21,,
2022,MA,Matinha                         ,Nordeste,,1864.0,276857.36,,176854.38,98242.98,,,22572.06,4768.14,,,
2022,MA,Matões                          ,Nordeste,,4522.0,353011.55,32.0,290044.64,46950.91,,,42657.17,,767.9,,
2022,MA,Matões do Norte                 ,Nordeste,,,,,,,,,,,,,
2022,MA,Milagres do Maranhão            ,Nordeste,,1368.0,128450.23,,125762.23,,,,,,,,
2022,MA,Mirador                         ,Nordeste,,3698.0,445521.79,,336212.07,88921.72,,,36155.21,,,,
2022,MA,Miranda do Norte                ,Nordeste,,6618.0,379812.22,188.95,217088.47,150869.8,,,25565.08,,1093.01,,
2022,MA,Mirinzal                        ,Nordeste,,4091.0,199284.65,30.0,190941.65,1449.0,,,,,,,
2022,MA,Monção                          ,Nordeste,,39703.0,1059023.43,256.48,360271.09,620983.63,,,206604.15,29093.29,,18.33,
2022,MA,Montes Altos                    ,Nordeste,,355.0,405964.39,,405964.39,,,,,,,,
2022,MA,Morros                          ,Nordeste,,13619.0,398862.04,520.0,264690.88,113323.16,,,28954.36,,1469.76,,255.0
2022,MA,Nina Rodrigues                  ,Nordeste,,3504.0,211733.66,61.0,208381.26,1835.4,,,,,,,
2022,MA,Nova Colinas                    ,Nordeste,,1509.0,112748.41,,112748.41,,,,,,,,
2022,MA,Nova Iorque                     ,Nordeste,,,,,,,,,,,,,
2022,MA,Nova Olinda do Maranhão         ,Nordeste,,11757.0,624204.6,,531442.11,66778.49,,,13293.38,,,,
2022,MA,Olho d'Água das Cunhãs          ,Nordeste,,5188.0,398924.86,101.0,348944.32,49879.54,,,7881.73,,,,
2022,MA,Olinda Nova do Maranhão         ,Nordeste,,3048.0,249477.53,,143706.49,96594.85,,,22570.29,1538.82,,,
2022,MA,Paço do Lumiar                  ,Nordeste,,74665.0,1144020.33,3597.35,576310.68,520704.3,,,,,,,
2022,MA,Palmeirândia                    ,Nordeste,,3791.0,250665.19,130.0,161858.89,81705.83,,,16576.05,,,,
2022,MA,Paraibano                       ,Nordeste,,10241.0,585375.42,1040.6,538305.3,3805.52,,,,,5148.1,,
2022,MA,Parnarama                       ,Nordeste,,30680.0,671971.19,1762.9,607627.45,20004.84,,,,,3111.24,,180.0
2022,MA,Passagem Franca                 ,Nordeste,,37658.0,1890417.1,,1843011.08,11774.02,,,6026.87,,,,
2022,MA,Pastos Bons                     ,Nordeste,,4309.0,542761.28,,532510.21,1347.07,,,,,761.02,,
2022,MA,Paulino Neves                   ,Nordeste,,13143.0,715341.82,286.0,187052.07,507691.75,,,175005.11,,,,10.0
2022,MA,Paulo Ramos                     ,Nordeste,,25540.0,774186.61,9.0,693664.3,61817.31,,,12566.4,513.87,1750.32,,
2022,MA,Pedreiras                       ,Nordeste,,229591.0,2736701.24,131857.86,1079691.03,1343678.36,,13459.99,228668.32,15199.35,9210.5,52768.0,18.0
2022,MA,Pedro do Rosário                ,Nordeste,,522.0,156139.58,,155959.96,179.62,,,,,,,
2022,MA,Penalva                         ,Nordeste,,5378.0,434184.82,,301142.56,117706.26,,,30905.66,,,,
2022,MA,Peri Mirim                      ,Nordeste,,,,,,,,,,,,,
2022,MA,Peritoró                        ,Nordeste,,113594.0,1808504.02,8609.89,465405.51,1116653.01,,68192.65,112543.79,110771.76,,155.64,9.0
2022,MA,Pindaré-Mirim                   ,Nordeste,,5101.0,349011.89,65.0,303338.34,39640.55,,,1454.46,997.05,,,
2022,MA,Pinheiro                        ,Nordeste,,457580.0,8174017.7,188380.52,2346726.62,3032793.93,,164710.21,509437.9,211955.39,,2623.2,9.0
2022,MA,Pio XII                         ,Nordeste,,11359.0,520666.28,37.95,444773.35,61294.98,,,16005.41,492.89,1115.69,,
